full_text,english_tweet,label,klasifikasi Bayes,Klasifikasi Bayes
sesal tonton kkn desa tari awal sangka film bagus nyata benar nonton karena paksa teman good job jumbo,regret watching KKN early dance village thought that good movies were real because they were forced to watch good job jumbo friends,Positif,,
ngarep film ampas tahan bikin rugi nonton film lokal ampas nonton mi sekali jumbo,ngarep film pulp resistant make a loss watching local movies pulp watching noodles once jumbo,Netral,,
juni filmjumbo jadi film indonesia jumlah tonton banyak panjang masa selamat sejumbojumbonya senenggggg banget sama jumbo buzzer gratis jumbo,june filmjumbo becomes an Indonesian film the number of views is many lengths of time congratulations as long as the jumbo buzzer is really the same as jumbo buzzer free jumbo,Positif,,
versi sotoy si kaya biaya produksi jumbo lebih gede buat film animasi tu emang muahall,"the sotoy version of the rich, the production cost of jumbo is bigger for the animated film, it's really muahall",Positif,,
jumbo jadi film indonesia jumlah tonton banyak panjang masa selamat jumbo neng bangettttt ikut jadi bagi filmjumbo,jumbo becomes an Indonesian film the number of views is many times the length of time to survive jumbo neng reallyettttt to participate in filmjumbo,Positif,,
alhamdulillah mas ryan tim jumbo film mu sukses ikut bangga haru,alhamdulillah mas ryan your film jumbo team is successful and proud,Positif,,
selamat ingat film animasi latvia flow tahun telah beberapa bulan tayang bioskop sana januari jadi film paling banyak tonton panjang masa negara harap crossover jumbo flow,congratulations remember latvian animation film flow year has been a few months airing theaters there january become the most watched film long time the country hope crossover jumbo flow,Positif,,
rekor baru film animasi lokal jumbo resmi jadi film jumlah tonton banyak panjang masa indonesia geser posisi kkn desa tari belum pegang rekor tonton jumbo kini jadi raja box office indonesia,"the new record of the official jumbo local animation film has become the number of films watched for many years in Indonesia, the position of the dance village KKN has not held the jumbo watch record is now the king of the Indonesian box office",Positif,,
bangga jumbo jadi film laris panjang masa indonesia,jumbo is proud to be Indonesia's long selling film,Positif,,
bilang bahkan level dunia highest grossing film domestik beberapa negara tidak banyak seperti jumbo centang atas jepang misal puncak mugen train adaptasi sequel anime china nezha sequel ustahu sendiri lah,said even the highest grossing domestic film world level some countries are not much like jumbo tick over japan for example mugen train peak adaptation anime sequel china nezha sequel ustahu itself,Negatif,,
banyak terima kasih film jumbo,thank you very much jumbo film,Positif,,
terima kasih lebih kreator seluruh tim jumbo sudah curah energi waktu hati sejak tahun lalu terima kasih tiap tawa tangis tepuk tangan kalian bioskop jumbo,thank you more creators the whole jumbo team has been pouring energy into the heart since last year thank you for every tearful laugh applause you guys jumbo cinema,Positif,,
breaking news jumbo geser kkn desa tari jadi film indonesia laris panjang masa juta lebih tonton filmjumbo harilahirpancasila harilahirpancasila kokoh ideologi bangsa,breaking news jumbo shifts KKN dance village to become the best-selling Indonesian film for a long time million more watching filmjumbo Hariilahirpancasila Hariilahirpancasila firmly the ideology of the nation,Positif,,
iri sirat twitny soal jumbo bagus outputny jadi film keren semangat koh,envy sirat twitny about jumbo good outputny so cool film spirit koh,Positif,,
jumbo jadi film laris indonesia panjang masa ukir sejarah baru,jumbo becomes Indonesia's best-selling film for a long time engraving new history,Positif,,
selamat jumbo sah jadi film indonesia laris panjang masa,"congratulations Jumbo, it's legal to be a best-selling Indonesian film for a long time",Positif,,
untung hari ada jumbo bisa raya aaaaaa ikut neng jumbo beneran jadi film laris no indonesiaaaa congratulations,lucky day there is a jumbo can be aaaaaa join neng jumbo really become a best-selling film no indonesiaaaa congratulations,Positif,,
selamat datang pucuk film indonesia laris panjang masa jumbo,welcome to the long selling Indonesian film shoots of the jumbo period,Positif,,
aku pernah ngetwit dulu animasi original bukan adaptasi bukan sekuel sutradara debut va mc bukan orang kenal soundtrack bagus jadi film laris lokal jumbo anomali bahkan level dunia lho,"i've tweeted in the past, original animation is not an adaptation, not a sequel to the debut director, va mc, not people know a good soundtrack, so it's a local bestseller, jumbo anomaly, even at the world level, you know",Positif,,
jumbo jadi film laris indonesia jadi ip besar buat brand fampb utama segmen keluarga sekarang waktu pas buat collab sama jumbo bisa menu spesial jumbo porsi lebih banyak packagingnya ilustrasi jumbo cocok buat pasar,jumbo becomes Indonesia's best-selling film so a big ip for the main fampb brand of the family segment now is the right time for collab with jumbo can special menu jumbo portion more packaging jumbo illustration suitable for the market,Positif,,
hari film jumbo salip kkn desa tari jadi film indonesia laris panjang masa total tonton akan terus tambah lama tayang selamat,jumbo film day salip kkn dance village become a best-selling Indonesian film for a long time total watch will continue to increase the duration of the show congratulations,Negatif,,
bahagia banget sama jadi buzzer gratis jumbo ikut beri sempat yang tonton film well deserved congratulations on your achievement bang,"so happy to be a free buzzer, jumbo also gave me time to watch the movie well deserved congratulations on your achievement bang",Positif,,
jadi pressure si juk buat animator bikin film animasi telah jumbo tembus juta lebih,so the pressure of the juk for animators to make animated films has jumbo penetrated more than a million,Positif,,
lucu lagu jumbo masuk spotity top viral malay ckckck protes film tidak laku sini bentar film yang inspirasi the raid mau tayang sini dsana jadi tonton banyak aktor utama marah film malay flop sini,funny jumbo song enter the spotity top viral malay ckckck protest film does not sell here bentar film that inspires the raid want to air here and there so watch many main actors angry malay flop film here,Positif,,
jumbo jadi film laris indo harap makin banyak film animasi indonesia bioskop yang kualitas nya minimal jumbo yaa,"jumbo is a best-selling film in Indonesia, I hope there will be more animated films in Indonesian cinemas whose quality is at least jumbo.",Positif,,
ken tau klo badarawuhi tarung sama merry siapa menang merry biarpun kecil sangat sakti merry bahkan ngeluarin bola plasma tanda jin tingkat tinggi congrats buat film jumbo jadi nomer,ken know klo badarawuhi tarung sama merry who wins merry even though small is very powerful merry even churning out plasma balls of jin markings high level congrats for jumbo film to be number,Positif,,
padahal jumbo directorial debut mas ryan sudah jadi film laris indonesia deserve,whereas jumbo directorial debut mas ryan has become Indonesia's best-selling film deserved,Netral,,
terima kasih lebih kreator seluruh tim jumbo sudah curah energi waktu hati sejak tahun lalu terima kasih untuk kamu semua terima film jumbo begitu hangat,thank you more creators the whole jumbo team has been energizing the heart since last year thank you for all of you thank jumbo film so warm,Positif,,
syukur luar biasa tahu film jumbo kini jadi film indonesia jumlah tonton banyak panjang masa rasa tak kata cukup gambar berapa besar rasa bahagia jumbountuksemua,"thank goodness it's amazing to know that jumbo movies are now becoming Indonesian films, the number of watches is a lot of long periods of time, I don't think there are enough pictures, how big is the happiness of jumbountuksall",Positif,,
jumbo kalah film overratted,jumbo lose overratted film,Netral,,
jumbo tak cuma penuh kursi bioskop juga ruangruang kecil diri asa hasil beri bentuk tentu kita semua jatuh cinta pada film laris lebih itu ia jadi milik semua orang,jumbo is not only full of cinema chairs as well as small spaces of self despair as a result of giving form of course we all fall in love with the bestselling film more it belongs to everyone,Positif,,
film indonesia laris panjang masa film animasi indonesia laris panjang masa film animasi asia tenggara laris panjang masa bahkan sukses ejen ali belum mampu nyalip jumbo treble itu,long-selling Indonesian films long-selling Indonesian animated films long-selling Southeast Asian animated films long-selling even successful Agent Ali has not been able to flip the jumbo treble,Positif,,
celebrating film no indonesia selamat kak semua raya jumbountuksemua buzzerjumbo jumbo,celebrating film no indonesia Selamat kak all raya jumbountuk all buzzerjumbo jumbo,Netral,,
masa sih yang nonton jumbo jt jelas gambar kualitas film animasi lhoo dab,the time that I watched jumbo jt was clearly a picture of the quality of the animated film lhoo dab,Positif,,
bagaimana nama doa mungkin jadi film jumbo doa jadi nyata jumlah tonton sekarang paling jumbo kualitas film jumbo dampak film jumbo inspirasi belakang layar pula jumbo selamat sejumbojumbonya jumb,how the name of the prayer may be a jumbo prayer film so real number of views now most jumbo quality jumbo film impact jumbo film inspiration behind the scenes also jumbo congratulations sejumbojumbonya jumb,Positif,,
top banget gas malah kamu ka,top really gas instead you ka,Positif,,
congratulations pecah ini selamat seluruh tim produksi jumbo stakeholder shareholder siapa libat moga depan ada film film kualitas lainnyaa,congratulations this rupture congratulations the entire production team jumbo stakeholder shareholder who engages let's hope in the future there are other quality film films,Negatif,,
